"AÑO","Código delDepartamento","Nombre del Departamento","Código delMunicipio","Nombre del Municipio","TECNICA PROFESIONAL","TECNOLOGICA","UNIVERSITARIA","ESPECIALIZACION","MAESTRIA","DOCTORADO","IES CON OFERTA"
"2009","86","86","86571","PUERTO GUZMÁN","86","0","0","0","0","0","1"
"2009","86","86","86573","PUERTO LEGUÍZAMO","38","0","0","0","0","0","1"
"2009","86","86","86749","SIBUNDOY","0","305","0","0","0","0","2"
"2009","86","86","86755","SAN FRANCISCO","0","39","36","0","0","0","3"
"2009","86","86","86757","SAN MIGUEL","0","65","0","0","0","0","1"
"2009","86","86","86865","VALLE DEL GUAMUEZ","0","37","111","0","0","0","1"
"2009","86","86","86885","VILLAGARZÓN","0","169","0","0","0","0","1"
"2009","88","88","88001","SAN ANDRÉS","626","698","39","0","5","0","6"
"2009","88","88","88564","PROVIDENCIA","25","59","0","0","0","0","1"
"2009","91","91","91001","LETICIA","129","487","334","18","44","0","6"
"2009","91","91","91405","LA CHORRERA","0","0","4","0","0","0","1"
"2009","94","94","94001","INÍRIDA","122","352","91","0","0","0","4"
"2009","95","95","95001","SAN JOSÉ DEL GUAVIARE","106","601","512","6","0","0","5"
"2009","95","95","95015","CALAMAR","0","70","0","0","0","0","1"
"2009","95","95","95025","EL RETORNO","0","27","0","0","0","0","1"
"2009","95","95","95200","MIRAFLORES","48","0","0","0","0","0","1"
"2009","97","97","97001","MITÚ","103","218","71","35","0","0","3"
"2009","99","99","99001","PUERTO CARREÑO","18","359","129","8","0","0","3"
"2009","99","99","99524","LA PRIMAVERA","39","35","41","0","0","0","2"
"2009","99","99","99624","SANTA ROSALÍA","0","104","0","0","0","0","1"
"2009","99","99","99773","CUMARIBO","0","38","0","0","0","0","1"
"2010","-","-","-","NO IDENTIFICADO","277","0","6","0","0","0","3"
"2010","11","11","11001","BOGOTÁ D.C.","44.862","101.371","326.124","31.901","11.508","1.005","102"
"2010","13","13","13001","CARTAGENA DE INDIAS","2.398","16.081","31.169","796","54","0","32"
"2010","13","13","13006","ACHÍ","0","29","0","0","0","0","1"
"2010","13","13","13052","ARJONA","0","130","0","0","0","0","1"
"2010","13","13","13062","ARROYOHONDO","0","109","0","0","0","0","1"
"2010","13","13","13074","BARRANCO DE LOBA","0","20","0","0","0","0","1"
"2010","13","13","13140","CALAMAR","29","37","0","0","0","0","1"
"2010","13","13","13160","CANTAGALLO","0","37","0","0","0","0","1"
"2010","13","13","13188","CICUCO","0","65","0","0","0","0","1"
"2010","13","13","13212","CÓRDOBA","0","35","0","0","0","0","1"
"2010","13","13","13244","EL CARMEN DE BOLÍVAR","0","129","80","0","0","0","2"
"2010","13","13","13248","EL GUAMO","0","63","0","0","0","0","1"
"2010","13","13","13268","EL PEÑÓN","0","34","0","0","0","0","1"
"2010","13","13","13300","HATILLO DE LOBA","0","66","0","0","0","0","1"
"2010","13","13","13430","MAGANGUÉ","36","250","276","0","0","0","6"
"2010","13","13","13433","MAHATES","0","58","0","0","0","0","1"
"2010","13","13","13440","MARGARITA","2","30","0","0","0","0","1"
"2010","13","13","13442","MARÍA LA BAJA","42","226","0","0","0","0","1"
"2010","13","13","13458","MONTECRISTO","0","0","10","0","0","0","1"
"2010","13","13","13468","SANTA CRUZ DE MOMPOX","0","251","8","0","0","0","3"
"2010","13","13","13473","MORALES","30","0","0","0","0","0","1"
"2010","13","13","13549","PINILLOS","0","32","0","0","0","0","1"
"2010","13","13","13600","RÍO VIEJO","0","68","0","0","0","0","1"
"2010","13","13","13620","SAN CRISTÓBAL","0","53","0","0","0","0","1"
"2010","13","13","13650","SAN FERNANDO","0","30","0","0","0","0","1"
"2010","13","13","13654","SAN JACINTO","65","29","0","0","0","0","1"
"2010","13","13","13657","SAN JUAN NEPOMUCENO","1","96","0","0","0","0","1"
"2010","13","13","13670","SAN PABLO","0","110","0","0","0","0","1"
"2010","13","13","13670","SAN PABLO","0","0","38","0","0","0","1"
"2010","13","13","13673","SANTA CATALINA","0","21","0","0","0","0","1"
"2010","13","13","13683","SANTA ROSA","0","27","195","0","0","0","2"
"2010","13","13","13688","SANTA ROSA DEL SUR","0","174","78","0","0","0","3"
"2010","13","13","13744","SIMITÍ","0","19","0","0","0","0","1"
"2010","13","13","13760","SOPLAVIENTO","0","23","0","0","0","0","1"
"2010","13","13","13780","TALAIGUA NUEVO","0","21","0","0","0","0","1"
"2010","13","13","13836","TURBACO","0","210","0","0","0","0","1"
"2010","13","13","13838","TURBANÁ","0","85","0","0","0","0","1"
"2010","13","13","13873","VILLANUEVA","0","41","0","0","0","0","1"
"2010","13","13","13894","ZAMBRANO","0","113","0","0","0","0","1"
"2010","15","15","15001","TUNJA","212","2.911","19.376","1.070","332","44","13"
"2010","15","15","15047","AQUITANIA","0","1","0","0","0","0","1"
"2010","15","15","15087","BELÉN","0","26","0","0","0","0","1"
"2010","15","15","15097","BOAVITA","0","88","69","0","0","0","3"
"2010","15","15","15104","BOYACÁ","0","1","0","0","0","0","1"
"2010","15","15","15106","BRICEÑO","0","31","0","0","0","0","1"
"2010","15","15","15109","BUENAVISTA","2","0","0","0","0","0","1"
"2010","15","15","15162","CERINZA","0","0","24","0","0","0","1"
"2010","15","15","15176","CHIQUINQUIRÁ","29","478","1.710","1","53","0","8"
"2010","15","15","15180","CHISCAS","0","43","15","0","0","0","2"
"2010","15","15","15204","CÓMBITA","0","36","0","0","0","0","1"
"2010","15","15","15223","CUBARÁ","18","69","129","0","0","0","2"
"2010","15","15","15238","DUITAMA","48","1.511","4.770","232","0","0","9"
"2010","15","15","15272","FIRAVITOBA","0","57","0","0","0","0","1"
"2010","15","15","15299","GARAGOA","0","352","185","4","0","0","6"
"2010","15","15","15322","GUATEQUE","0","0","19","0","0","0","1"
"2010","15","15","15325","GUAYATÁ","0","33","0","0","0","0","1"
"2010","15","15","15332","GÜICÁN DE LA SIERRA","0","17","0","0","0","0","1"
"2010","15","15","15332","GÜICÁN DE LA SIERRA","1","10","45","0","0","0","3"
"2010","15","15","15367","JENESANO","0","36","0","0","0","0","1"
"2010","15","15","15368","JERICÓ","0","0","1","0","0","0","1"
"2010","15","15","15403","LA UVITA","21","0","0","0","0","0","1"
"2010","15","15","15425","MACANAL","0","39","0","0","0","0","1"
"2010","15","15","15455","MIRAFLORES","28","63","0","0","0","0","1"
"2010","15","15","15469","MONIQUIRÁ","0","116","234","0","0","0","5"
"2010","15","15","15480","MUZO","0","39","7","0","0","0","3"
"2010","15","15","15491","NOBSA","38","193","0","0","0","0","1"
"2010","15","15","15494","NUEVO COLÓN","0","24","0","0","0","0","1"
"2010","15","15","15507","OTANCHE","0","81","0","0","0","0","1"
"2010","15","15","15516","PAIPA","25","175","0","0","0","0","1"
"2010","15","15","15533","PAYA","0","27","0","0","0","0","1"
"2010","15","15","15537","PAZ DE RÍO","0","25","1","0","0","0","2"
"2010","15","15","15542","PESCA","0","0","2","0","0","0","2"
"2010","15","15","15572","PUERTO BOYACÁ","36","762","62","0","0","0","6"
"2010","15","15","15599","RAMIRIQUÍ","40","28","0","0","0","0","1"
"2010","15","15","15621","RONDÓN","0","32","0","0","0","0","1"
"2010","15","15","15646","SAMACÁ","0","216","10","0","0","0","3"
"2010","15","15","15664","SAN JOSÉ DE PARE","1","0","0","0","0","0","1"
"2010","15","15","15686","SANTANA","0","27","0","0","0","0","1"
"2010","15","15","15690","SANTA MARÍA","0","0","1","0","0","0","1"
"2010","15","15","15753","SOATÁ","67","211","179","3","0","0","4"
"2010","15","15","15755","SOCOTÁ","0","30","0","0","0","0","1"
"2010","15","15","15757","SOCHA","31","28","87","4","0","0","3"
"2010","15","15","15759","SOGAMOSO","149","3.292","4.213","325","0","0","6"
"2010","15","15","15761","SOMONDOCO","0","25","0","0","0","0","1"
"2010","15","15","15763","SOTAQUIRÁ","1","0","0","0","0","0","1"
"2010","15","15","15778","SUTATENZA","0","0","179","0","0","0","1"
"2010","15","15","15798","TENZA","0","0","34","0","0","0","1"
"2010","15","15","15810","TIPACOQUE","0","38","0","0","0","0","1"
"2010","15","15","15814","TOCA","0","31","0","0","0","0","1"
"2010","15","15","15816","TOGÜÍ","0","26","0","0","0","0","1"
"2010","15","15","15835","TURMEQUÉ","0","32","0","0","0","0","1"
"2010","15","15","15837","TUTA","0","60","0","0","0","0","1"
"2010","15","15","15861","VENTAQUEMADA","0","25","0","0","0","0","1"
"2010","17","17","17001","MANIZALES","224","5.875","21.723","1.238","1.480","158","13"
"2010","17","17","17013","AGUADAS","1","67","24","0","0","0","3"
"2010","17","17","17042","ANSERMA","2","111","1","0","0","0","2"
"2010","17","17","17050","ARANZAZU","3","0","0","0","0","0","1"
"2010","17","17","17088","BELALCÁZAR","0","35","0","0","0","0","1"
"2010","17","17","17174","CHINCHINÁ","0","329","164","0","0","0","2"
"2010","17","17","17272","FILADELFIA","4","36","26","0","0","0","3"
"2010","17","17","17380","LA DORADA","251","1.448","541","3","0","0","6"
"2010","17","17","17388","LA MERCED","0","37","0","0","0","0","1"
"2010","17","17","17433","MANZANARES","76","87","3","0","0","0","3"
"2010","17","17","17442","MARMATO","0","72","0","0","0","0","1"
"2010","17","17","17444","MARQUETALIA","34","173","2","0","0","0","3"
"2010","17","17","17486","NEIRA","13","68","35","0","0","0","2"
"2010","17","17","17495","NORCASIA","2","92","3","0","0","0","2"
"2010","17","17","17513","PÁCORA","0","0","44","0","0","0","2"
"2010","17","17","17541","PENSILVANIA","135","44","1","0","0","0","3"
"2010","17","17","17614","RIOSUCIO","3","177","77","0","0","0","3"
"2010","17","17","17616","RISARALDA","0","48","0","0","0","0","1"
"2010","17","17","17653","SALAMINA","0","52","1","0","0","0","2"
"2010","17","17","17662","SAMANÁ","0","146","0","0","0","0","1"
"2010","17","17","17662","SAMANÁ","35","0","4","0","0","0","2"
"2010","17","17","17665","SAN JOSÉ","0","24","0","0","0","0","1"
"2010","17","17","17777","SUPÍA","0","35","0","0","0","0","1"
"2010","17","17","17867","VICTORIA","21","235","1","0","0","0","3"
"2010","17","17","17873","VILLAMARÍA","5","125","0","0","0","0","2"
"2010","17","17","17877","VITERBO","0","35","0","0","0","0","1"
"2010","18","18","18001","FLORENCIA","293","873","6.604","102","23","0","8"
"2010","18","18","18029","ALBANIA","27","7","6","0","0","0","1"
"2010","18","18","18094","BELÉN DE LOS ANDAQUÍES","66","0","28","0","0","0","3"
"2010","18","18","18150","CARTAGENA DEL CHAIRÁ","11","0","0","0","0","0","1"
"2010","18","18","18205","CURILLO","131","30","0","0","0","0","1"
"2010","18","18","18247","EL DONCELLO","169","12","12","0","0","0","3"
"2010","18","18","18256","EL PAUJÍL","33","0","0","0","0","0","1"
"2010","18","18","18410","LA MONTAÑITA","1","0","1","0","0","0","2"
"2010","18","18","18753","SAN VICENTE DEL CAGUÁN","151","156","77","0","0","0","4"
"2010","18","18","18860","VALPARAÍSO","0","0","1","0","0","0","1"
"2010","19","19","19001","POPAYÁN","322","6.452","18.606","491","119","41","16"
"2010","19","19","19050","ARGELIA","1","0","0","0","0","0","1"
"2010","19","19","19075","BALBOA","0","72","0","0","0","0","1"
"2010","19","19","19100","BOLÍVAR","1","150","0","0","0","0","1"
"2010","19","19","19110","BUENOS AIRES","0","50","0","0","0","0","1"
"2010","19","19","19110","BUENOS AIRES","0","0","5","0","0","0","1"
"2010","19","19","19130","CAJIBÍO","0","72","0","0","0","0","1"
"2010","19","19","19137","CALDONO","3","151","0","0","0","0","1"
"2010","19","19","19142","CALOTO","0","217","0","0","0","0","1"
"2010","19","19","19212","CORINTO","29","143","0","0","0","0","1"
"2010","19","19","19256","EL TAMBO","90","77","0","0","0","0","2"
"2010","19","19","19290","FLORENCIA","2","73","0","0","0","0","1"
"2010","19","19","19318","GUAPI","11","57","0","0","0","0","1"
"2010","19","19","19355","INZÁ","29","37","2","27","0","0","4"
"2010","19","19","19364","JAMBALÓ","0","0","1","0","0","0","1"
"2010","19","19","19392","LA SIERRA","21","79","0","0","0","0","1"
"2010","19","19","19397","LA VEGA","3","0","92","0","0","0","2"
"2010","19","19","19418","LÓPEZ DE MICAY","0","78","0","0","0","0","1"
"2010","19","19","19450","MERCADERES","2","46","0","0","0","0","1"
"2010","19","19","19450","MERCADERES","0","0","51","0","0","0","1"
"2010","19","19","19455","MIRANDA","0","606","0","0","0","0","1"
"2010","19","19","19473","MORALES","0","81","4","0","0","0","2"
"2010","19","19","19513","PADILLA","0","74","0","0","0","0","1"
"2010","19","19","19517","PÁEZ","0","88","1","0","0","0","2"
"2010","19","19","19532","PATÍA","4","129","54","0","0","0","2"
"2010","19","19","19533","PIAMONTE","2","0","0","0","0","0","1"
"2010","19","19","19548","PIENDAMÓ - TUNÍA","146","215","0","0","0","0","2"
"2010","19","19","19573","PUERTO TEJADA","389","906","188","13","0","0","4"
"2010","19","19","19585","PURACÉ","1","111","0","0","0","0","1"
"2010","19","19","19622","ROSAS","1","41","1","0","0","0","2"
"2010","19","19","19693","SAN SEBASTIÁN","0","166","0","0","0","0","1"
"2010","19","19","19698","SANTANDER DE QUILICHAO","81","833","0","0","0","0","1"
"2010","19","19","19698","SANTANDER DE QUILICHAO","408","447","1.167","2","0","0","4"
"2010","19","19","19701","SANTA ROSA","0","98","0","0","0","0","1"
"2010","19","19","19743","SILVIA","2","92","2","0","0","0","2"
"2010","19","19","19760","SOTARÁ PAISPAMBA","0","83","0","0","0","0","1"
"2010","19","19","19780","SUÁREZ","0","0","2","0","0","0","1"
"2010","19","19","19785","SUCRE","0","68","0","0","0","0","1"
"2010","19","19","19807","TIMBÍO","33","264","0","0","0","0","1"
"2010","19","19","19809","TIMBIQUÍ","0","140","0","0","0","0","1"
"2010","19","19","19824","TOTORÓ","6","35","0","0","0","0","1"
"2010","19","19","19845","VILLA RICA","0","144","0","0","0","0","1"
"2010","20","20","20001","VALLEDUPAR","149","2.744","0","0","0","0","1"
"2010","20","20","20001","VALLEDUPAR","7","284","14.362","123","0","0","13"
"2010","20","20","20011","AGUACHICA","37","876","1.223","0","0","0","3"
"2010","20","20","20013","AGUSTÍN CODAZZI","77","120","46","0","0","0","2"
"2010","20","20","20032","ASTREA","0","21","25","0","0","0","1"
"2010","20","20","20175","CHIMICHAGUA","1","67","32","0","0","0","2"
"2010","20","20","20178","CHIRIGUANÁ","41","35","2","0","0","0","3"
"2010","20","20","20228","CURUMANÍ","5","191","259","0","0","0","4"
"2010","20","20","20238","EL COPEY","25","45","66","0","0","0","1"
"2010","20","20","20250","EL PASO","1","32","23","0","0","0","2"
"2010","20","20","20310","GONZÁLEZ","0","18","0","0","0","0","1"
"2010","20","20","20383","LA GLORIA","0","0","1","0","0","0","1"
"2010","20","20","20400","LA JAGUA DE IBIRICO","29","280","0","0","0","0","1"
"2010","20","20","20443","MANAURE BALCÓN DEL CESAR","1","0","0","0","0","0","1"
"2010","20","20","20517","PAILITAS","0","35","0","0","0","0","1"
"2010","20","20","20550","PELAYA","0","1","0","0","0","0","1"
"2010","20","20","20570","PUEBLO BELLO","2","0","0","0","0","0","1"
"2010","20","20","20621","LA PAZ","0","23","0","0","0","0","1"
"2010","20","20","20710","SAN ALBERTO","0","117","26","0","0","0","3"
"2010","20","20","20750","SAN DIEGO","1","0","1","0","0","0","2"
"2010","20","20","20770","SAN MARTÍN","0","0","1","0","0","0","1"
"2010","20","20","20787","TAMALAMEQUE","0","35","0","0","0","0","1"
"2010","23","23","23001","MONTERÍA","988","2.528","19.162","151","2","0","14"
"2010","23","23","23068","AYAPEL","1","0","0","0","0","0","1"
"2010","23","23","23068","AYAPEL","0","0","102","0","0","0","2"
"2010","23","23","23162","CERETÉ","18","68","3","0","0","0","2"
"2010","23","23","23168","CHIMÁ","0","49","0","0","0","0","1"
"2010","23","23","23182","CHINÚ","0","50","1","0","0","0","2"
"2010","23","23","23189","CIÉNAGA DE ORO","0","138","130","0","0","0","3"
"2010","23","23","23350","LA APARTADA","0","0","1","0","0","0","1"
"2010","23","23","23417","LORICA","129","389","0","0","0","0","1"
"2010","23","23","23417","LORICA","42","0","555","0","0","0","5"
"2010","23","23","23419","LOS CÓRDOBAS","0","33","0","0","0","0","1"
"2010","23","23","23466","MONTELÍBANO","30","354","497","0","0","0","5"
"2010","23","23","23500","MOÑITOS","0","72","0","0","0","0","1"
"2010","23","23","23555","PLANETA RICA","0","192","215","0","0","0","3"
"2010","23","23","23570","PUEBLO NUEVO","1","0","0","0","0","0","1"
"2010","23","23","23574","PUERTO ESCONDIDO","0","33","0","0","0","0","1"
"2010","23","23","23580","PUERTO LIBERTADOR","0","0","2","0","0","0","1"
"2010","23","23","23660","SAHAGÚN","22","147","960","3","0","0","6"
"2010","23","23","23670","SAN ANDRÉS DE SOTAVENTO","34","15","0","0","0","0","1"
"2010","23","23","23670","SAN ANDRÉS DE SOTAVENTO","0","0","1","0","0","0","1"
"2010","23","23","23682","SAN JOSÉ DE URÉ","0","35","0","0","0","0","1"
"2010","23","23","23686","SAN PELAYO","0","0","1","0","0","0","1"
"2010","23","23","23807","TIERRALTA","61","66","28","0","0","0","2"
"2010","23","23","23855","VALENCIA","36","41","0","0","0","0","1"
"2010","25","25","25001","AGUA DE DIOS","2","66","1","0","0","0","2"
"2010","25","25","25019","ALBÁN","20","30","0","0","0","0","1"
"2010","25","25","25035","ANAPOIMA","2","42","0","0","0","0","1"
"2010","25","25","25040","ANOLAIMA","0","23","0","0","0","0","1"
"2010","25","25","25053","ARBELÁEZ","1","170","347","5","0","0","2"
"2010","25","25","25095","BITUIMA","0","0","151","0","0","0","1"
"2010","25","25","25099","BOJACÁ","0","39","0","0","0","0","1"
"2010","25","25","25120","CABRERA","0","36","0","0","0","0","1"
"2010","25","25","25126","CAJICÁ","3","338","140","0","0","0","3"
"2010","25","25","25148","CAPARRAPÍ","14","143","0","0","0","0","1"
"2010","25","25","25151","CÁQUEZA","23","67","168","0","0","0","2"
"2010","25","25","25168","CHAGUANÍ","7","0","0","0","0","0","1"
"2010","25","25","25175","CHÍA","21","1.417","7.749","1.615","560","14","7"
"2010","25","25","25178","CHIPAQUE","0","21","0","0","0","0","1"
"2010","25","25","25181","CHOACHÍ","30","279","0","0","0","0","1"
"2010","25","25","25183","CHOCONTÁ","0","50","196","0","0","0","3"
"2010","25","25","25200","COGUA","0","189","86","0","0","0","2"
"2010","25","25","25214","COTA","27","198","0","0","0","0","1"
"2010","25","25","25224","CUCUNUBÁ","0","31","0","0","0","0","1"
"2010","25","25","25245","EL COLEGIO","162","251","22","0","0","0","3"
"2010","25","25","25260","EL ROSAL","28","91","0","0","0","0","2"
"2010","25","25","25269","FACATATIVÁ","2","410","2.383","97","0","0","8"
"2010","25","25","25279","FÓMEQUE","30","89","0","0","0","0","1"
"2010","25","25","25286","FUNZA","0","192","0","0","0","0","1"
"2010","25","25","25290","FUSAGASUGÁ","315","726","4.035","0","0","0","8"
"2010","25","25","25293","GACHALÁ","0","0","1","0","0","0","1"
"2010","25","25","25297","GACHETÁ","0","96","241","2","0","0","2"
"2010","25","25","25307","GIRARDOT","265","1.460","3.244","58","0","0","7"
"2010","25","25","25312","GRANADA","2","0","0","0","0","0","1"
"2010","25","25","25320","GUADUAS","33","335","37","0","0","0","2"
"2010","25","25","25322","GUASCA","0","40","0","0","0","0","1"
